occurrenceID,institutionCode,catalogNumber,scientificName,order,family,genus,specificEpithet,day,month,year,countryCode,stateProvince,decimalLatitude,decimalLongitude,dynamicProperties,occurrenceRemarks,fieldNotes,body mass,body mass ambiguous,body mass units inferred,ear from notch,ear length,ear length units inferred,embryo count,embryo length,embryo size units inferred,forearm length,hind foot length,hind foot length units inferred,hind foot with claw,lactation,life stage,nipple,nipple count,pregnancy,sex,tail length,tail length estimated,tail length units inferred,testicle description,testicle length,testicle size units inferred,testicle width,total length,total length ambiguous,total length estimated,total length units inferred,tragus length,vagina
492e875f-abe0-4701-936c-14f787d5ccbb,ASU,ASUMAC000902,"Otospermophilus variegatus (Erxleben, 1777)",Rodentia,Sciuridae,Otospermophilus,variegatus,5,4,1958,US,Arizona,31.88335,-109.20616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f461f397-6b92-4e11-ac9c-0c44c0d04317,ASU,ASUMAC002293,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,9,7,1966,US,Arizona,32.65736,-109.85903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21da7a11-7671-4593-a743-0754de451a68,ASU,ASUMAC002294,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,29,6,1966,US,Arizona,32.65744,-109.85912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98291ac8-e781-40b7-afc8-b787d707ec8a,ASU,ASUMAC000901,"Neotamias dorsalis (Baird, 1855)",Rodentia,Sciuridae,Tamias,dorsalis,14,5,1960,US,Arizona,34.31784,-111.08568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffabdf4a-5d11-447f-8605-d290d3ce3fea,ASU,ASUMAC002287,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,9,7,1966,US,Arizona,32.64999,-109.85006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad1df6ed-8265-4ab1-ac34-02c506d304f9,ASU,ASUMAC000896,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,15,5,1960,US,Arizona,34.31749,-111.08615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b27722d7-289e-4709-9689-5af9a05748e7,ASU,ASUMAC002289,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,1,7,1966,US,Arizona,32.65003,-109.84989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907aaf77-dca1-4170-b5cb-627e1b888af5,ASU,ASUMAC002288,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,9,7,1966,US,Arizona,32.65007,-109.84998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b164aaff-24d0-4a29-ba81-3c9a734bc211,ASU,ASUMAC000894,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,14,2,1960,US,Arizona,33.58216,-111.89103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b84127-62fc-4e3a-945f-a0a688f1a6e4,ASU,ASUMAC000895,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,19,5,1960,US,Arizona,33.41843,-111.95215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582711a7-b02b-4f80-8dbb-569b84136b23,ASU,ASUMAC002290,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,9,7,1966,US,Arizona,32.65007,-109.84993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bae4351-914b-4962-9d96-5f20343d6850,ASU,ASUMAC000898,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,1,4,1960,US,Arizona,33.86371,-111.43287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba1b2676-bc10-4e01-b004-099bab4199c7,ASU,ASUMAC000897,"Peromyscus boylii (Baird, 1855)",Rodentia,Cricetidae,Peromyscus,boylii,1,5,1960,US,Arizona,34.35349,-111.09697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d45412-c981-4f20-adb0-6d736038382a,ASU,ASUMAC002286,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,27,6,1966,US,Arizona,32.65736,-109.85907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144db318-ebc1-4152-8f19-4806dadba66c,ASU,ASUMAC000893,"Mephitis mephitis (Schreber, 1776)",Carnivora,Mephitidae,Mephitis,mephitis,21,2,1960,US,Arizona,33.38684,-111.83331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b1c98ff-8f84-4066-81e7-b1fa979d923c,ASU,ASUMAC002281,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,28,6,1966,US,Arizona,32.65747,-109.85907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2a78e1e-3c3f-4ce0-ac2b-fefa6522b826,ASU,ASUMAC002285,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,7,7,1966,US,Arizona,32.70357,-109.91301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739533d8-2e2a-478b-b249-2f71782fe880,ASU,ASUMAC000892,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,19,2,1960,US,Arizona,33.4229,-111.95844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aee6ff4-5b53-4b2c-8197-60b790bb5451,ASU,ASUMAC002284,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,30,6,1966,US,Arizona,32.65736,-109.85899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b9abdec-679d-4d92-9752-beeede128548,ASU,ASUMAC000912,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,1,4,1960,US,Arizona,33.46606,-111.9563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71683756-ec2f-4647-a1d8-9c1ce0b48e97,ASU,ASUMAC002283,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,30,6,1966,US,Arizona,32.65733,-109.85899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
076d6996-37dd-449d-9db3-ee34bcd47506,ASU,ASUMAC000891,"Sciurus niger Linnaeus, 1758",Rodentia,Sciuridae,Sciurus,niger,24,8,1960,US,Illinois,38.59028,-87.73045,"{ ""measurements"" : ""TOT 518 mm, TV 233 mm, HFL 69 mm, EAR 30 mm"" }",,,,,,,30.0,,,,,,69.0,,,,,,,,,233.0,,,,,,,518.0,,,,,
1e018efb-c826-4d63-9b69-9a09f6477f0c,ASU,ASUMAC000890,"Bassariscus astutus (Lichtenstein, 1830)",Carnivora,Procyonidae,Bassariscus,astutus,2,4,1960,US,Arizona,33.87062,-111.46651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397b8bd-d185-4ebc-b6b3-35a3446412a5,ASU,ASUMAC000909,"Perognathus amplus Osgood, 1900",Rodentia,Heteromyidae,Perognathus,amplus,14,3,1960,US,Arizona,33.50218,-111.65886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752a3265-5db1-46b6-947e-9af97e89bfa5,ASU,ASUMAC000919,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,20,2,1960,US,Arizona,33.45189,-111.94419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d963d05b-8bf4-4f77-8d84-4ff42ca551f9,ASU,ASUMAC002282,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,27,6,1966,US,Arizona,32.6574,-109.8592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61e52c8-ec02-4841-9d5d-a240291c925e,ASU,ASUMAC000889,"Chaetodipus penicillatus (Woodhouse, 1852)",Rodentia,Heteromyidae,Chaetodipus,penicillatus,26,3,1960,US,Arizona,33.35469,-112.3655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d133051-5a8b-4aa0-a38e-1681747cfb68,ASU,ASUMAC000928,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,17,2,1960,US,Arizona,33.45131,-111.94412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00cb960d-f982-4d17-a717-2cb3d81c5b6e,ASU,ASUMAC000927,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,18,5,1960,US,Arizona,33.45138,-111.94412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efd9df5d-faf2-49b2-8887-55baa743552b,ASU,ASUMAC000921,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,17,5,1960,US,Arizona,33.45183,-111.94411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d0ac2d8-e5ec-4363-81e5-cc41dffc8ec7,ASU,ASUMAC000926,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,17,5,1960,US,Arizona,33.45131,-111.94416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab04ff06-9d47-4c8a-9198-54440d943163,ASU,ASUMAC000920,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,20,2,1960,US,Arizona,33.45162,-111.94416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c61f6b9-d367-4e20-96dc-3d7732d4973f,ASU,ASUMAC000925,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,14,4,1960,US,Arizona,33.66906,-111.51192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc2053b5-c716-4eb8-a741-600d017ab9c7,ASU,ASUMAC000924,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,17,5,1960,US,Arizona,33.45128,-111.94403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec0cd92b-0ccd-4598-bf77-c568eee10da8,ASU,ASUMAC000923,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,13,3,1960,US,Arizona,33.53248,-111.93446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2fe09e6-9053-4bd9-b75f-fe11127093f9,ASU,ASUMAC000922,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,3,3,1960,US,Arizona,33.44432,-111.9393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c379fdbe-9d29-4957-9f85-b933309f11ac,ASU,ASUMAC000910,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,1,4,1960,US,Arizona,33.86498,-111.46402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f79bfcd7-c331-4120-9d4a-eab2aa80eacd,ASU,ASUMAC000914,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,20,5,1960,US,Arizona,33.44598,-111.83982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ac531f3-8a2c-4c92-80ca-5d6a31412060,ASU,ASUMAC000918,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,24,2,1960,US,Arizona,33.34429,-112.00149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2f0839-37bf-472d-bc00-3b8959600f24,ASU,ASUMAC000917,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,1,4,1960,US,Arizona,33.46578,-111.95669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5b4140-73e5-4318-875d-39830377b8f6,ASU,ASUMAC000915,"Peromyscus eremicus (Baird, 1857)",Rodentia,Cricetidae,Peromyscus,eremicus,14,5,1960,US,Arizona,34.32653,-111.09414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee28d24-2b15-497b-a1c2-ea20306c8749,ASU,ASUMAC000916,"Neotoma albigula Hartley, 1894",Rodentia,Cricetidae,Neotoma,albigula,15,5,1960,US,Arizona,34.35603,-111.06491,,"Previously indicated on Symbiota ""SKULL ONLY"" changed 2021-06-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1083efa-7588-4013-882c-766ba8260254,ASU,ASUMAC000911,"Mephitis mephitis (Schreber, 1776)",Carnivora,Mephitidae,Mephitis,mephitis,4,4,1960,US,Arizona,31.88294,-109.20565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4d8e3b9-8907-4a58-bb0e-e574a39d76f0,ASU,ASUMAC000913,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,12,2,1960,US,Arizona,33.44228,-111.90953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4571140-7af3-4a30-be37-06531f1e01b7,ASU,ASUMAC000937,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,4,8,1953,US,New Mexico,35.05092,-106.35126,,FLAT SKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cb72fa8-a36a-45fc-8bf4-0c48dba24ec0,ASU,ASUMAC000938,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,4,8,1953,US,New Mexico,35.05258,-106.35203,,FLAT SKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f65c2f94-25f9-4c0d-9655-355be4134132,ASU,ASUMAC000930,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,20,5,1960,US,Arizona,33.4545,-111.94515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fef4ce72-d0a7-4f3e-9c65-257c0816fe22,ASU,ASUMAC000931,"Neotamias quadrivittatus (Say, 1823)",Rodentia,Sciuridae,Tamias,quadrivittatus,4,8,1953,US,New Mexico,35.05134,-106.35212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429419d2-bbcd-48d9-9b65-42ea32ba739f,ASU,ASUMAC000932,"Neotamias quadrivittatus (Say, 1823)",Rodentia,Sciuridae,Tamias,quadrivittatus,4,8,1953,US,New Mexico,35.0519,-106.35177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123a726e-afbb-4264-8d05-5a70c18a07ca,ASU,ASUMAC000936,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,4,8,1953,US,New Mexico,35.05106,-106.35212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d31fd395-f62d-4e2d-a799-1aceb849c2fd,ASU,ASUMAC000929,"Ammospermophilus harrisii (Audubon & Bachman, 1854)",Rodentia,Sciuridae,Ammospermophilus,harrisii,20,5,1960,US,Arizona,33.45106,-111.94412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79eb4435-f5e1-4a84-b865-62edac9cdfa6,ASU,ASUMAC000935,"Peromyscus truei (Shufeldt, 1885)",Rodentia,Cricetidae,Peromyscus,truei,4,8,1953,US,New Mexico,35.05148,-106.35143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b2df4c-41e8-4830-9a74-dd4d342c7ecb,ASU,ASUMAC000934,"Peromyscus truei (Shufeldt, 1885)",Rodentia,Cricetidae,Peromyscus,truei,4,8,1953,US,New Mexico,35.05092,-106.35143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e1707cf-c2f2-4c05-a2c8-3ba33de47236,ASU,ASUMAC000933,"Peromyscus truei (Shufeldt, 1885)",Rodentia,Cricetidae,Peromyscus,truei,4,8,1953,US,New Mexico,35.05148,-106.35177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4fbd4c-133e-46f9-9a9d-d2e34534c614,ASU,ASUMAC000482,"Tadarida brasiliensis (I.Geoffroy, 1824)",Chiroptera,Molossidae,Tadarida,brasiliensis,25,2,1956,US,Arizona,33.41367,-111.54933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f286c7f6-6914-460c-a3a6-b83c9f72f24e,ASU,ASUMAC000484,"Eptesicus fuscus (Palisot de Beauvois, 1796)",Chiroptera,Vespertilionidae,Eptesicus,fuscus,9,12,1956,US,Arizona,33.42538,-111.93987,"{ ""measurements"" : ""TOT 120 mm, TAL 49 mm, HFL 10 mm, EAR 15 mm, WGT 10.97 g"" }",,,10.97,,,,15.0,,,,,,10.0,,,,,,,,,49.0,,,,,,,120.0,,,,,
8e517456-e83b-4aef-9d28-2130b074c7df,ASU,ASUMAC000489,"Zalophus californianus (Lesson, 1828)",Carnivora,Otariidae,Zalophus,californianus,5,11,1956,,,,,,Donated by Phoenix Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80617639-b2be-44a8-b6dc-1577aecbbcc9,ASU,ASUMAC000575,"Cervus elaphus canadensis Erxleben, 1777",Artiodactyla,Cervidae,Cervus,elaphus,28,7,1959,US,Alaska,63.33409,-142.98774,,"JAWBONE ONLY, DEACCESSIONED FEB. 1996, PUT IN TEACHING COLLECTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f51dde71-e0ca-464d-8da2-4fb3c6c9d7f1,ASU,ASUMAC000494,"Sigmodon hispidus Say & Ord, 1825",Rodentia,Cricetidae,Sigmodon,hispidus,20,4,1956,US,Arizona,33.41503,-111.83151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7770ab63-0bc9-4e46-87a4-76c52f50bcb3,ASU,ASUMAC000492,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,18,2,1956,US,Arizona,33.44798,-112.07436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434296a-eb79-49be-85a9-364214c1abed,ASU,ASUMAC000565,"Puma concolor (Linnaeus, 1771)",Carnivora,Felidae,Puma,concolor,,,1959,,,,,,Turned in by student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e46eefc0-1a02-478b-9dea-8ceac7b3b2b8,ASU,ASUMAC000564,"Tapirus terrestris (Linnaeus, 1758)",Perissodactyla,Tapiridae,Tapirus,terrestris,,,1959,,,,,,Donated by Phoenix Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f460fe0-3352-42aa-bfb8-a21a3c56aed6,ASU,ASUMAC000554,"Odocoileus hemionus (Rafinesque, 1817)",Artiodactyla,Cervidae,Odocoileus,hemionus,,,1959,US,Arizona,34.36677,-111.38175,,"incomplete skeleton; DEACCESSIONED AUGUST 1996, PUT IN TEACHING COLLECTION, M-TC 032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714765fe-adeb-42b9-a458-7d134aa08bbd,ASU,ASUMAC000521,"Urogale everetti (Thomas, 1892)",Scandentia,Tupaiidae,Urogale,everetti,,,,PH,,7.63909,125.19542,,"DEACCESSIONED JUNE 1995, PUT IN TEACHING COLLECTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4ca9a2d-8cbf-4f4c-8618-67262c446b61,ASU,ASUMAC000593,"Odocoileus hemionus (Rafinesque, 1817)",Artiodactyla,Cervidae,Odocoileus,hemionus,,,1959,US,Arizona,36.53112,-112.5872,,"DEACCESSIONED FEBRUARY 1996, PUT IN TEACHING COLLECTION, M-TC 023, ANTLER ONLY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42a7bf1-2dfc-4934-adaf-4183cdbf2bf9,ASU,ASUMAC000563,"Chinchilla lanigera (Molina, 1782)",Rodentia,Chinchillidae,Chinchilla,lanigera,,,1959,,,,,,"DEACCESSIONED MAY 1995, PUT IN TEACHING COLLECTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1727540-3ced-4718-89da-8271a548cdd6,ASU,ASUMAC000602,"Lepus californicus Gray, 1837",Lagomorpha,Leporidae,Lepus,californicus,8,3,1958,US,Arizona,33.53134,-111.92571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d5ec932-70da-42e9-95cb-4156dd290506,ASU,ASUMAC000512,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,2,5,1958,US,Arizona,33.44812,-112.07402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ba609c9-9238-4ae1-bcf9-252048be3fe4,ASU,ASUMAC000598,"Onychomys leucogaster (Wied-Neuwied, 1841)",Rodentia,Cricetidae,Onychomys,leucogaster,17,5,1958,US,Arizona,33.64004,-111.89897,,DEACCESSIONED JUNE 1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bffd0654-5d9f-4540-9071-8ccb68f2a9b8,ASU,ASUMAC000513,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,,5,1958,US,Arizona,33.415,-111.83155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d7b78ca-c26f-486c-a544-f3575c9c6952,ASU,ASUMAC000628,"Zalophus californianus (Lesson, 1828)",Carnivora,Otariidae,Zalophus,californianus,,,1957,,,,,,Donated by Phoenix Zoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19848dc4-28e5-4f55-9166-0b436b223e98,ASU,ASUMAC000622,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,23,3,1958,US,Arizona,33.64005,-111.89086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edb61cc0-8c2e-4a76-8db2-f704a95cc5c8,ASU,ASUMAC000515,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,12,5,1958,US,Arizona,32.87937,-111.48072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed883f9f-1591-4b43-a236-1f5486ddb6cd,ASU,ASUMAC000496,"Antrozous pallidus (LeConte, 1856)",Chiroptera,Vespertilionidae,Antrozous,pallidus,,12,1956,US,Arizona,33.42524,-111.93991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a9943b7-e72d-45be-a19f-f0efb2a5d920,ASU,ASUMAC000514,"Dipodomys merriami Mearns, 1890",Rodentia,Heteromyidae,Dipodomys,merriami,14,5,1958,US,Arizona,32.87941,-111.48063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25555771-2a8f-4a63-bf2f-78bd7d26a719,ASU,ASUMAC000511,"Glaucomys volans (Linnaeus, 1758)",Rodentia,Sciuridae,Glaucomys,volans,12,11,1956,US,Iowa,42.02325,-93.65892,,"DEACCESSIONED JUNE 1995, PUT IN TEACHING COLLECTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfa95af5-d0c5-4b5d-8992-5a1015c272cb,ASU,ASUMAC000495,"Antrozous pallidus (LeConte, 1856)",Chiroptera,Vespertilionidae,Antrozous,pallidus,,12,1956,US,Arizona,33.42541,-111.9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a227f377-827a-4d6f-ab67-0cab6329d525,ASU,ASUMAC000497,"Antrozous pallidus (LeConte, 1856)",Chiroptera,Vespertilionidae,Antrozous,pallidus,,12,1956,US,Arizona,33.42538,-111.94004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c945f897-dfc3-49a2-9478-c49193e01d21,ASU,ASUMAC000516,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,17,5,1958,US,Arizona,33.56728,-111.92592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c19417b-0148-49b1-9147-abc22c35f820,ASU,ASUMAC000519,"Macrotus californicus Baird, 1858",Chiroptera,Phyllostomidae,Macrotus,californicus,29,4,1958,US,Arizona,33.06216,-111.33888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f16ab7cc-3de0-4657-87bb-d514998cb6d6,ASU,ASUMAC000520,"Macrotus californicus Baird, 1858",Chiroptera,Phyllostomidae,Macrotus,californicus,29,4,1958,US,Arizona,33.04765,-111.34197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ef9a6d4-8fd0-4ab6-8155-0062737eeb74,ASU,ASUMAC000851,"Thomomys bottae (Eydoux & Gervais, 1836)",Rodentia,Geomyidae,Thomomys,bottae,27,1,1960,US,Arizona,33.61812,-112.32345,,DEACCESSIONED JUNE 1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368695c3-e32b-4ad8-bdad-8e2b77e1ba1f,ASU,ASUMAC000746,"Xerospermophilus tereticaudus (Baird, 1858)",Rodentia,Sciuridae,Xerospermophilus,tereticaudus,,,,US,Arizona,33.41761,-112.03008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33d18c74-b92d-4242-a765-d693aa723e9e,ASU,ASUMAC000745,"Canis latrans Say, 1823",Carnivora,Canidae,Canis,latrans,30,7,1915,US,Texas,31.82027,-100.89581,,SKULL ONLY; FORMERLY A USNM SPECIMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e5589f-4a4a-43ca-b0c5-dc52d3101685,ASU,ASUMAC000751,"Peromyscus Gloger, 1841",Rodentia,Cricetidae,Peromyscus,,,11,1959,US,Arizona,33.33389,-112.0674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b356984-5b2c-49e6-b703-6680a2cf1e91,ASU,ASUMAC000884,"Canis familiaris Linnaeus, 1758",Carnivora,Canidae,Canis,familiaris,16,2,1960,US,Arizona,33.42925,-111.93386,,DEACCESSIONED MAY 1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e92b2634-03be-4e39-b6c1-93457c920c01,ASU,ASUMAC007156,"Peromyscus maniculatus (Wagner, 1845)",Rodentia,Cricetidae,Peromyscus,maniculatus,23,9,1972,US,California,32.85053,-117.23157,,FIELD NOTES ON FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9b3c7c8-3df2-4301-ab34-60173cf9a6e5,ASU,ASUMAC001111,"Puma concolor (Linnaeus, 1771)",Carnivora,Felidae,Puma,concolor,18,12,1958,US,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03a98748-dfc5-4f78-b765-e3f15d7416e5,ASU,ASUMAC001110,"Bos taurus Linnaeus, 1758",Artiodactyla,Bovidae,Bos,taurus,6,2,1962,,,,,,"DEACCESSIONED FEBRUARY 1996, PUT IN TEACHING COLLECTION",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
